suite,problem,maximize,objective,feasible,proven,elapsedMs,budgetMs,format,structure,numGlobal,numLinear,boolHeavy
smtlib-qf_lia,rings_preprocessed/ring_2exp14_9vars_3ite_unsat,false,,false,true,435,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp14_9vars_4ite_unsat,false,,false,true,1392,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp14_9vars_5ite_unsat,false,,false,true,4279,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp14_9vars_6ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp14_9vars_7ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp14_9vars_8ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp16_3vars_0ite_unsat,false,,false,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_3vars_1ite_unsat,false,,false,true,30,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_3vars_2ite_unsat,false,,false,true,26,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_4vars_0ite_unsat,false,,false,true,21,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_4vars_1ite_unsat,false,,false,true,25,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_4vars_2ite_unsat,false,,false,true,45,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_4vars_3ite_unsat,false,,false,true,54,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_5vars_0ite_unsat,false,,false,true,28,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_5vars_1ite_unsat,false,,false,true,43,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_5vars_2ite_unsat,false,,false,true,77,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_5vars_3ite_unsat,false,,false,true,119,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_5vars_4ite_unsat,false,,false,true,571,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_6vars_0ite_unsat,false,,false,true,27,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_6vars_1ite_unsat,false,,false,true,93,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_6vars_2ite_unsat,false,,false,true,83,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_6vars_3ite_unsat,false,,false,true,127,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_6vars_4ite_unsat,false,,false,true,695,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_6vars_5ite_unsat,false,,false,true,1682,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_7vars_0ite_unsat,false,,false,true,21,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_7vars_1ite_unsat,false,,false,true,88,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_7vars_2ite_unsat,false,,false,true,110,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_7vars_3ite_unsat,false,,false,true,205,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_7vars_4ite_unsat,false,,false,true,4265,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_7vars_5ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp16_7vars_6ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp16_8vars_0ite_unsat,false,,false,true,28,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_8vars_1ite_unsat,false,,false,true,103,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_8vars_2ite_unsat,false,,false,true,235,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_8vars_3ite_unsat,false,,false,true,614,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_8vars_4ite_unsat,false,,false,true,1224,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_8vars_5ite_unsat,false,,false,true,3682,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_8vars_6ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp16_8vars_7ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp16_9vars_0ite_unsat,false,,false,true,31,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_9vars_1ite_unsat,false,,false,true,190,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_9vars_2ite_unsat,false,,false,true,304,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_9vars_3ite_unsat,false,,false,true,477,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_9vars_4ite_unsat,false,,false,true,694,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp16_9vars_5ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp16_9vars_6ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp16_9vars_7ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp16_9vars_8ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp4_3vars_0ite_unsat,false,,false,true,19,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_3vars_1ite_unsat,false,,false,true,26,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_3vars_2ite_unsat,false,,false,true,24,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_4vars_0ite_unsat,false,,false,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_4vars_1ite_unsat,false,,false,true,36,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_4vars_2ite_unsat,false,,false,true,38,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_4vars_3ite_unsat,false,,false,true,76,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_5vars_0ite_unsat,false,,false,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_5vars_1ite_unsat,false,,false,true,30,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_5vars_2ite_unsat,false,,false,true,99,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_5vars_3ite_unsat,false,,false,true,134,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_5vars_4ite_unsat,false,,false,true,500,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_6vars_0ite_unsat,false,,false,true,22,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_6vars_1ite_unsat,false,,false,true,23,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_6vars_2ite_unsat,false,,false,true,46,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_6vars_3ite_unsat,false,,false,true,67,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_6vars_4ite_unsat,false,,false,true,283,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_6vars_5ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp4_7vars_0ite_unsat,false,,false,true,19,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_7vars_1ite_unsat,false,,false,true,26,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_7vars_2ite_unsat,false,,false,true,48,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_7vars_3ite_unsat,false,,false,true,61,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_7vars_4ite_unsat,false,,false,true,104,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_7vars_5ite_unsat,false,,false,true,1766,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_7vars_6ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp4_8vars_0ite_unsat,false,,false,true,28,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_8vars_1ite_unsat,false,,false,true,24,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_8vars_2ite_unsat,false,,false,true,70,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_8vars_3ite_unsat,false,,false,true,82,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_8vars_4ite_unsat,false,,false,true,162,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_8vars_5ite_unsat,false,,false,true,231,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_8vars_6ite_unsat,false,,false,true,4049,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_8vars_7ite_unsat,false,,false,true,7196,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_9vars_0ite_unsat,false,,false,true,27,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_9vars_1ite_unsat,false,,false,true,38,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_9vars_2ite_unsat,false,,false,true,68,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_9vars_3ite_unsat,false,,false,true,78,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_9vars_4ite_unsat,false,,false,true,257,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_9vars_5ite_unsat,false,,false,true,2194,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_9vars_6ite_unsat,false,,false,true,7768,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_9vars_7ite_unsat,false,,false,true,7848,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp4_9vars_8ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp6_3vars_0ite_unsat,false,,false,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_3vars_1ite_unsat,false,,false,true,31,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_3vars_2ite_unsat,false,,false,true,24,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_4vars_0ite_unsat,false,,false,true,22,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_4vars_1ite_unsat,false,,false,true,23,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_4vars_2ite_unsat,false,,false,true,39,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_4vars_3ite_unsat,false,,false,true,63,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_5vars_0ite_unsat,false,,false,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_5vars_1ite_unsat,false,,false,true,44,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_5vars_2ite_unsat,false,,false,true,54,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_5vars_3ite_unsat,false,,false,true,96,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_5vars_4ite_unsat,false,,false,true,335,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_6vars_0ite_unsat,false,,false,true,25,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_6vars_1ite_unsat,false,,false,true,59,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_6vars_2ite_unsat,false,,false,true,115,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_6vars_3ite_unsat,false,,false,true,146,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_6vars_4ite_unsat,false,,false,true,714,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_6vars_5ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp6_7vars_0ite_unsat,false,,false,true,23,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_7vars_1ite_unsat,false,,false,true,65,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_7vars_2ite_unsat,false,,false,true,93,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_7vars_3ite_unsat,false,,false,true,145,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_7vars_4ite_unsat,false,,false,true,517,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_7vars_5ite_unsat,false,,false,true,5109,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_7vars_6ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp6_8vars_0ite_unsat,false,,false,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_8vars_1ite_unsat,false,,false,true,26,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_8vars_2ite_unsat,false,,false,true,55,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_8vars_3ite_unsat,false,,false,true,114,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_8vars_4ite_unsat,false,,false,true,223,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_8vars_5ite_unsat,false,,false,true,405,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_8vars_6ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp6_8vars_7ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp6_9vars_0ite_unsat,false,,false,true,27,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_9vars_1ite_unsat,false,,false,true,39,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_9vars_2ite_unsat,false,,false,true,187,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_9vars_3ite_unsat,false,,false,true,116,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_9vars_4ite_unsat,false,,false,true,464,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_9vars_5ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp6_9vars_6ite_unsat,false,,false,true,4937,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp6_9vars_7ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp6_9vars_8ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp8_3vars_0ite_unsat,false,,false,true,21,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_3vars_1ite_unsat,false,,false,true,30,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_3vars_2ite_unsat,false,,false,true,24,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_4vars_0ite_unsat,false,,false,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_4vars_1ite_unsat,false,,false,true,31,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_4vars_2ite_unsat,false,,false,true,36,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_4vars_3ite_unsat,false,,false,true,53,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_5vars_0ite_unsat,false,,false,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_5vars_1ite_unsat,false,,false,true,43,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_5vars_2ite_unsat,false,,false,true,54,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_5vars_3ite_unsat,false,,false,true,95,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_5vars_4ite_unsat,false,,false,true,472,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_6vars_0ite_unsat,false,,false,true,22,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_6vars_1ite_unsat,false,,false,true,47,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_6vars_2ite_unsat,false,,false,true,79,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_6vars_3ite_unsat,false,,false,true,121,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_6vars_4ite_unsat,false,,false,true,672,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_6vars_5ite_unsat,false,,false,true,2016,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_7vars_0ite_unsat,false,,false,true,22,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_7vars_1ite_unsat,false,,false,true,71,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_7vars_2ite_unsat,false,,false,true,112,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_7vars_3ite_unsat,false,,false,true,249,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_7vars_4ite_unsat,false,,false,true,1714,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_7vars_5ite_unsat,false,,false,true,8766,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_7vars_6ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp8_8vars_0ite_unsat,false,,false,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_8vars_1ite_unsat,false,,false,true,99,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_8vars_2ite_unsat,false,,false,true,170,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_8vars_3ite_unsat,false,,false,true,223,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_8vars_4ite_unsat,false,,false,true,897,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_8vars_5ite_unsat,false,,false,true,4844,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_8vars_6ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp8_8vars_7ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp8_9vars_0ite_unsat,false,,false,true,25,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_9vars_1ite_unsat,false,,false,true,166,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_9vars_2ite_unsat,false,,false,true,117,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_9vars_3ite_unsat,false,,false,true,260,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_9vars_4ite_unsat,false,,false,true,628,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_9vars_5ite_unsat,false,,false,true,4245,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,rings_preprocessed/ring_2exp8_9vars_6ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp8_9vars_7ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,rings_preprocessed/ring_2exp8_9vars_8ite_unsat,false,,,false,10000,10000,,,,,
smtlib-qf_lia,slacks/10-12.slack,false,,true,true,21,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-13.slack,false,,true,true,22,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-20.slack,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-21.slack,false,,true,true,27,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-28.slack,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-29.slack,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-30.slack,false,,true,true,21,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-31.slack,false,,true,true,17,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-34.slack,false,,true,true,23,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-35.slack,false,,true,true,23,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-36.slack,false,,true,true,22,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-37.slack,false,,true,true,25,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-4.slack,false,,true,true,15,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-40.slack,false,,true,true,28,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-41.slack,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/10-45.slack,false,,true,true,24,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-1.slack,false,,true,true,26,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-10.slack,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-11.slack,false,,true,true,33,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-12.slack,false,,true,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-13.slack,false,,true,true,26,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-14.slack,false,,true,true,18,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-15.slack,false,,true,true,26,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-17.slack,false,,true,true,672,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-18.slack,false,,true,true,22,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-19.slack,false,,true,true,613,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-2.slack,false,,true,true,14,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-20.slack,false,,true,true,24,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-21.slack,false,,true,true,24,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-3.slack,false,,true,true,20,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-4.slack,false,,true,true,16,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-5.slack,false,,true,true,21,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-6.slack,false,,true,true,27,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-7.slack,false,,true,true,42,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-8.slack,false,,true,true,31,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/15-9.slack,false,,true,true,47,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/20-1.slack,false,,true,true,43,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/20-10.slack,false,,true,true,29,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/20-11.slack,false,,true,true,50,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/20-12.slack,false,,true,true,58,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/20-13.slack,false,,true,true,33,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/20-14.slack,false,,,false,10000,10000,,,,,
smtlib-qf_lia,slacks/20-15.slack,false,,true,true,64,10000,smtlib,arithmetic,0,0,false
smtlib-qf_lia,slacks/20-16.slack,false,,true,true,44,10000,smtlib,arithmetic,0,0,false
