suite,problem,maximize,objective,feasible,proven,elapsedMs,solver,budgetMs,format,structure,numGlobal,numLinear,boolHeavy
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_4_5,false,75.0,true,true,20,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_4_6,false,71.0,true,true,28,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_4_7,false,67.0,true,true,26,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_4_8,false,65.0,true,true,29,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_4_9,false,75.0,true,true,36,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_5_1,false,76.0,true,false,507,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_5_10,false,83.0,true,false,566,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_5_2,false,106.0,true,true,4603,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_5_3,false,81.0,true,false,611,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_5_4,false,72.0,true,false,719,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_5_5,false,108.0,true,true,4688,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_5_6,false,74.0,true,true,730,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_5_7,false,76.0,true,false,768,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_5_8,false,78.0,true,true,1339,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_5_9,false,83.0,true,true,515,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_6_1,false,60.0,true,true,225,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_6_10,false,74.0,true,true,147,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_6_2,false,67.0,true,true,200,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_6_3,false,72.0,true,true,178,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_6_4,false,67.0,true,true,295,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_6_5,false,78.0,true,true,124,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_6_6,false,55.0,true,true,218,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_6_7,false,61.0,true,true,149,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_6_8,false,72.0,true,true,213,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_6_9,false,64.0,true,true,197,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_7_1,false,77.0,true,true,46,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_7_10,false,82.0,true,true,39,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_7_2,false,85.0,true,true,38,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_7_3,false,62.0,true,true,47,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_7_4,false,63.0,true,true,49,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_7_5,false,71.0,true,true,86,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_7_6,false,65.0,true,true,152,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_7_7,false,89.0,true,true,149,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_7_8,false,66.0,true,true,53,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_7_9,false,44.0,true,true,63,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_8_1,false,64.0,true,true,41,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_8_10,false,97.0,true,true,36,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_8_2,false,61.0,true,true,45,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_8_3,false,79.0,true,true,42,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_8_4,false,64.0,true,true,52,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_8_5,false,83.0,true,true,45,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_8_6,false,56.0,true,true,30,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_8_7,false,62.0,true,true,40,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_8_8,false,66.0,true,true,50,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_8_9,false,58.0,true,true,26,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_9_1,false,91.0,true,false,410,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_9_10,false,99.0,true,false,430,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_9_2,false,84.0,true,false,542,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_9_3,false,103.0,true,false,720,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_9_4,false,89.0,true,false,521,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_9_5,false,89.0,true,false,584,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_9_6,false,115.0,true,false,534,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_9_7,false,117.0,true,false,531,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_9_8,false,100.0,true,false,606,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j60/J60_9_9,false,103.0,true,false,281,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_10_1,false,77.0,true,true,419,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_10_10,false,75.0,true,true,954,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_10_2,false,95.0,true,true,180,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_10_3,false,112.0,true,true,201,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_10_4,false,94.0,true,true,201,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_10_5,false,78.0,true,true,365,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_10_6,false,92.0,true,true,124,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_10_7,false,83.0,true,true,479,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_10_8,false,81.0,true,true,961,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_10_9,false,88.0,true,true,300,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_11_1,false,86.0,true,true,332,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_11_10,false,81.0,true,true,166,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_11_2,false,99.0,true,true,346,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_11_3,false,69.0,true,true,257,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_11_4,false,64.0,true,true,187,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_11_5,false,81.0,true,true,85,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_11_6,false,78.0,true,true,249,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_11_7,false,95.0,true,true,106,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_11_8,false,82.0,true,true,375,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_11_9,false,81.0,true,true,99,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_12_1,false,71.0,true,true,65,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_12_10,false,86.0,true,true,78,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_12_2,false,71.0,true,true,52,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_12_3,false,93.0,true,true,65,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_12_4,false,73.0,true,true,34,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_12_5,false,83.0,true,true,51,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_12_6,false,81.0,true,true,60,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_12_7,false,77.0,true,true,51,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_12_8,false,83.0,true,true,51,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_12_9,false,77.0,true,true,53,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_13_1,false,154.0,true,false,542,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_13_10,false,127.0,true,false,654,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_13_2,false,143.0,true,false,461,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_13_3,false,116.0,true,false,571,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_13_4,false,121.0,true,false,585,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_13_5,false,132.0,true,false,473,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_13_6,false,137.0,true,false,703,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_13_7,false,137.0,true,false,552,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_13_8,false,129.0,true,false,673,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_13_9,false,136.0,true,false,501,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_14_1,false,89.0,true,true,297,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_14_10,false,85.0,true,true,252,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_14_2,false,79.0,true,true,300,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_14_3,false,94.0,true,true,151,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_14_4,false,88.0,true,true,395,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_14_5,false,84.0,true,true,181,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_14_6,false,76.0,true,true,7727,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_14_7,false,86.0,true,true,252,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_14_8,false,80.0,true,true,195,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_14_9,false,112.0,true,true,515,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_15_1,false,76.0,true,true,121,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_15_10,false,78.0,true,true,156,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_15_2,false,71.0,true,true,157,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_15_3,false,82.0,true,true,111,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_15_4,false,92.0,true,true,102,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_15_5,false,93.0,true,true,108,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_15_6,false,61.0,true,true,163,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_15_7,false,82.0,true,true,355,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_15_8,false,82.0,true,true,312,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_15_9,false,83.0,true,true,269,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_16_1,false,85.0,true,true,36,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_16_10,false,71.0,true,true,66,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_16_2,false,71.0,true,true,59,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_16_3,false,73.0,true,true,72,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_16_4,false,69.0,true,true,56,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_16_5,false,71.0,true,true,67,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_16_6,false,74.0,true,true,35,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_16_7,false,65.0,true,true,59,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_16_8,false,71.0,true,true,59,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_16_9,false,66.0,true,true,61,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_17_1,false,92.0,true,true,579,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_17_10,false,89.0,true,true,674,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_17_2,false,100.0,true,true,843,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_17_3,false,89.0,true,true,651,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_17_4,false,94.0,true,true,416,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_17_5,false,113.0,true,true,400,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_17_6,false,94.0,true,true,705,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_17_7,false,80.0,true,true,562,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_17_8,false,113.0,true,true,606,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_17_9,false,96.0,true,true,820,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_18_1,false,101.0,true,true,183,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_18_10,false,94.0,true,true,195,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_18_2,false,94.0,true,true,50,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_18_3,false,83.0,true,true,155,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_18_4,false,98.0,true,true,92,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_18_5,false,90.0,true,true,224,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_18_6,false,83.0,true,true,147,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_18_7,false,73.0,true,true,77,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_18_8,false,92.0,true,true,103,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_18_9,false,79.0,true,true,38,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_19_1,false,98.0,true,true,37,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_19_10,false,85.0,true,true,151,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_19_2,false,83.0,true,true,71,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_19_3,false,89.0,true,true,158,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_19_4,false,77.0,true,true,51,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_19_5,false,66.0,true,true,60,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_19_6,false,136.0,true,true,76,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_19_7,false,66.0,true,true,55,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_19_8,false,91.0,true,true,31,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_19_9,false,121.0,true,true,51,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_1_1,false,73.0,true,true,714,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_1_10,false,90.0,true,true,699,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_1_2,false,92.0,true,true,248,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_1_3,false,66.0,true,true,887,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_1_4,false,86.0,true,true,476,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_1_5,false,87.0,true,true,409,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_1_6,false,74.0,true,true,686,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_1_7,false,91.0,true,true,785,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_1_8,false,95.0,true,true,751,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_1_9,false,72.0,true,true,364,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_20_1,false,85.0,true,true,32,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_20_10,false,89.0,true,true,60,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_20_2,false,76.0,true,true,31,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_20_3,false,86.0,true,true,52,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_20_4,false,86.0,true,true,30,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_20_5,false,88.0,true,true,45,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_20_6,false,83.0,true,true,35,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_20_7,false,82.0,true,true,40,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_20_8,false,85.0,true,true,58,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_20_9,false,76.0,true,true,49,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_21_1,false,115.0,true,false,1279,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_21_10,false,112.0,true,false,812,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_21_2,false,121.0,true,false,674,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_21_3,false,127.0,true,false,1070,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_21_4,false,106.0,true,true,3145,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_21_5,false,115.0,true,false,687,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_21_6,false,111.0,true,false,576,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_21_7,false,116.0,true,false,853,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_21_8,false,116.0,true,false,765,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_21_9,false,122.0,true,false,982,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_22_1,false,108.0,true,true,225,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_22_10,false,75.0,true,true,296,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_22_2,false,85.0,true,true,305,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_22_3,false,83.0,true,true,512,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_22_4,false,96.0,true,true,392,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_22_5,false,96.0,true,true,221,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_22_6,false,71.0,true,true,301,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_22_7,false,90.0,true,true,229,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_22_8,false,97.0,true,true,108,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_22_9,false,101.0,true,true,340,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_23_1,false,90.0,true,true,137,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_23_10,false,87.0,true,true,94,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_23_2,false,84.0,true,true,85,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_23_3,false,116.0,true,true,201,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_23_4,false,85.0,true,true,102,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_23_5,false,95.0,true,true,150,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_23_6,false,87.0,true,true,268,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_23_7,false,77.0,true,true,122,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_23_8,false,92.0,true,true,54,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_23_9,false,126.0,true,true,101,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_24_1,false,84.0,true,true,71,cp-sat,10000,minizinc,global,1,2,false
minizinc-benchmarks,rcpsp/data_psplib/j90/J90_24_10,false,89.0,true,true,56,cp-sat,10000,minizinc,global,1,2,false
